sensor_code,timestamp,reading_value,weather_condition
SENSOR_0035,2025-12-23 13:00:00,46.13,Rainy
SENSOR_0038,2025-12-12 01:00:00,117.94,Cloudy
SENSOR_0035,2025-12-21 04:00:00,,Cloudy
SENSOR_0043,2025-12-22 13:00:00,11.32,Sunny
SENSOR_0039,2025-12-19 18:00:00,37.32,Cold
SENSOR_0005,2025-12-14 02:00:00,251.8,Cold
SENSOR_0047,2025-12-20 13:00:00,33.34,Rainy
SENSOR_0001,2025-12-11 23:00:00,84.83,Sunny
SENSOR_0048,2026-01-05 08:00:00,77.13,Cold
SENSOR_0013,2026-01-06 15:00:00,,Cloudy
SENSOR_0048,2025-12-25 23:00:00,87.68,Rainy
SENSOR_0019,2026-01-02 05:00:00,33.61,Hot
SENSOR_0040,2025-12-22 13:00:00,44.56,Rainy
SENSOR_0031,2025-12-13 21:00:00,29.12,Rainy
SENSOR_0010,2025-12-19 00:00:00,82.62,Rainy
SENSOR_0014,2025-12-26 04:00:00,33.2,Cloudy
SENSOR_0046,2026-01-02 10:00:00,251.43,Rainy
SENSOR_0021,2025-12-25 09:00:00,3.63,Cloudy
SENSOR_0019,2025-12-23 14:00:00,37.68,Rainy
SENSOR_0027,2026-01-05 23:00:00,15.58,Rainy
SENSOR_0045,2025-12-10 14:00:00,124.96,Cold
SENSOR_0038,2025-12-26 14:00:00,105.34,Cloudy
SENSOR_0004,2025-12-31 22:00:00,48.76,Cloudy
SENSOR_0037,2025-12-24 04:00:00,51.05,Cold
SENSOR_0043,2025-12-16 12:00:00,51.79,Cold
SENSOR_0040,2025-12-16 07:00:00,107.16,Cold
SENSOR_0013,2025-12-31 01:00:00,11.95,Rainy
SENSOR_0029,2025-12-11 22:00:00,251.45,Hot
SENSOR_0031,2025-12-19 23:00:00,113.92,Cold
SENSOR_0048,2025-12-09 21:00:00,325.51,Sunny
SENSOR_0049,2025-12-26 06:00:00,38.6,Cloudy
SENSOR_0003,2025-12-14 01:00:00,32.67,Hot
SENSOR_0046,2025-12-18 16:00:00,,Cloudy
SENSOR_0032,2025-12-31 19:00:00,5.24,Sunny
SENSOR_0023,2025-12-22 09:00:00,300.98,Cloudy
SENSOR_0033,2025-12-10 02:00:00,95.3,Hot
SENSOR_0009,2025-12-15 00:00:00,62.82,Cold
SENSOR_0014,2026-01-03 19:00:00,22.29,Cloudy
SENSOR_0015,2025-12-18 18:00:00,118.09,Cloudy
SENSOR_0050,2026-01-06 13:00:00,,Hot
SENSOR_0042,2025-12-20 15:00:00,32.3,Cloudy
SENSOR_0026,2025-12-31 22:00:00,,Sunny
SENSOR_0048,2025-12-18 20:00:00,45.36,Cloudy
SENSOR_0011,2025-12-24 13:00:00,48.38,Rainy
SENSOR_0031,2025-12-11 11:00:00,97.21,Hot
SENSOR_0010,2026-01-07 07:00:00,109.17,Cold
SENSOR_0027,2025-12-12 10:00:00,0.36,Rainy
SENSOR_0033,2026-01-01 19:00:00,36.55,Rainy
SENSOR_0015,2025-12-25 20:00:00,30.65,Cold
SENSOR_0008,2025-12-11 07:00:00,43.83,Rainy
SENSOR_0020,2025-12-12 01:00:00,354.04,Cloudy
SENSOR_0029,2025-12-28 06:00:00,5.79,Cold
SENSOR_0026,2025-12-13 12:00:00,2.97,Rainy
SENSOR_0016,2026-01-03 04:00:00,394.57,Sunny
SENSOR_0050,2025-12-12 02:00:00,5.15,Cold
SENSOR_0024,2025-12-31 21:00:00,24.19,Sunny
SENSOR_0046,2025-12-13 16:00:00,53.52,Cloudy
SENSOR_0012,2025-12-16 20:00:00,3.24,Hot
SENSOR_0011,2025-12-26 08:00:00,102.3,Sunny
SENSOR_0014,2025-12-19 06:00:00,375.24,Sunny
SENSOR_0013,2025-12-30 11:00:00,28.74,Cloudy
SENSOR_0036,2025-12-19 08:00:00,28.16,Sunny
SENSOR_0025,2026-01-01 02:00:00,10.76,Sunny
SENSOR_0021,2026-01-06 05:00:00,26.54,Rainy
SENSOR_0042,2025-12-19 20:00:00,106.29,Hot
SENSOR_0017,2025-12-26 01:00:00,87.14,Hot
SENSOR_0011,2026-01-07 05:00:00,34.42,Cold
SENSOR_0033,2026-01-02 14:00:00,36.08,Cloudy
SENSOR_0045,2025-12-17 01:00:00,67.19,Hot
SENSOR_0001,2025-12-25 10:00:00,303.06,Cold
SENSOR_0021,2026-01-05 11:00:00,48.82,Rainy
SENSOR_0031,2025-12-28 01:00:00,17.081030873285712,Cold
SENSOR_0004,2026-01-02 03:00:00,37.29,Cold
SENSOR_0013,2025-12-13 02:00:00,260.01,Hot
SENSOR_0036,2025-12-24 06:00:00,33.23,Hot
SENSOR_0039,2025-12-15 02:00:00,0.59,Hot
SENSOR_0001,2025-12-13 16:00:00,18.57,Hot
SENSOR_0010,2025-12-30 21:00:00,21.87,Cold
SENSOR_0023,2025-12-21 11:00:00,69.01,Cold
SENSOR_0033,2025-12-19 14:00:00,100.51,Sunny
SENSOR_0022,2025-12-25 20:00:00,82.08,Rainy
SENSOR_0014,2025-12-12 06:00:00,18.38,Cold
SENSOR_0042,2025-12-30 23:00:00,42.41,Hot
SENSOR_0040,2026-01-04 03:00:00,,Sunny
SENSOR_0045,2026-01-08 08:00:00,94.79,Sunny
SENSOR_0043,2026-01-07 17:00:00,285.56,Cold
SENSOR_0025,2026-01-03 02:00:00,73.37,Cold
SENSOR_0021,2025-12-18 16:00:00,96.84,Hot
SENSOR_0005,2025-12-28 22:00:00,11.68,Cloudy
SENSOR_0022,2026-01-05 01:00:00,4.58,Rainy
SENSOR_0026,2025-12-31 07:00:00,88.59,Cloudy
SENSOR_0038,2025-12-24 01:00:00,161.82,Sunny
SENSOR_0036,2025-12-13 01:00:00,96.3,Cloudy
SENSOR_0036,2025-12-29 10:00:00,45.46,Hot
SENSOR_0025,2025-12-26 13:00:00,167.19,Hot
SENSOR_0028,2025-12-18 18:00:00,93.58,Sunny
SENSOR_0025,2025-12-14 07:00:00,40.54,Sunny
SENSOR_0018,2025-12-12 07:00:00,34.73,Rainy
SENSOR_0021,2025-12-14 23:00:00,36.15,Cold
SENSOR_0017,2025-12-13 09:00:00,103.15,Rainy
SENSOR_0034,2025-12-18 19:00:00,,Rainy
SENSOR_0028,2025-12-17 06:00:00,402.88,Cloudy
SENSOR_0015,2026-01-01 20:00:00,171.89,Hot
SENSOR_0018,2025-12-25 14:00:00,29.36,Hot
SENSOR_0049,2025-12-16 18:00:00,78.0,Cold
SENSOR_0044,2025-12-29 01:00:00,256.72351058444997,Sunny
SENSOR_0022,2026-01-06 13:00:00,40.93,Rainy
SENSOR_0003,2025-12-10 21:00:00,15.81,Hot
SENSOR_0001,2026-01-05 02:00:00,6.495082545846188,Sunny
SENSOR_0026,2025-12-13 00:00:00,118.67,Cloudy
SENSOR_0047,2025-12-31 16:00:00,88.36,Rainy
SENSOR_0043,2026-01-04 17:00:00,5.95,Rainy
SENSOR_0023,2025-12-24 19:00:00,196.93,Sunny
SENSOR_0045,2025-12-21 14:00:00,50.42,Hot
SENSOR_0009,2025-12-12 19:00:00,30.08,Sunny
SENSOR_0029,2025-12-26 22:00:00,1.84,Hot
SENSOR_0023,2025-12-24 17:00:00,,Cloudy
SENSOR_0034,2025-12-28 21:00:00,,Sunny
SENSOR_0029,2026-01-06 02:00:00,24.72,Cloudy
SENSOR_0015,2025-12-25 16:00:00,9.57,Hot
SENSOR_0040,2025-12-28 09:00:00,63.94,Sunny
SENSOR_0034,2025-12-29 05:00:00,333.41,Cloudy
SENSOR_0045,2025-12-19 03:00:00,58.19,Cold
SENSOR_0009,2025-12-11 16:00:00,31.35,Sunny
SENSOR_0024,2026-01-08 12:00:00,19.53,Hot
SENSOR_0029,2025-12-27 20:00:00,35.56,Rainy
SENSOR_0017,2025-12-16 04:00:00,29.59,Hot
SENSOR_0035,2025-12-12 21:00:00,95.85,Hot
SENSOR_0010,2025-12-12 15:00:00,70.63,Cloudy
SENSOR_0014,2025-12-14 15:00:00,52.24,Cloudy
SENSOR_0041,2025-12-29 05:00:00,72.6,Sunny
SENSOR_0043,2025-12-22 03:00:00,71.96,Cloudy
SENSOR_0032,2026-01-05 12:00:00,45.86,Rainy
SENSOR_0019,2025-12-16 03:00:00,426.7,Cold
SENSOR_0031,2025-12-25 17:00:00,74.58,Rainy
SENSOR_0029,2025-12-20 03:00:00,20.04,Cold
SENSOR_0042,2025-12-14 16:00:00,89.96,Cold
SENSOR_0025,2025-12-17 09:00:00,298.78,Sunny
SENSOR_0043,2026-01-02 05:00:00,39.36,Sunny
SENSOR_0016,2026-01-06 04:00:00,89.98,Hot
SENSOR_0028,2025-12-24 11:00:00,78.44,Cold
SENSOR_0004,2025-12-23 09:00:00,92.81,Hot
SENSOR_0016,2025-12-24 10:00:00,29.96,Cloudy
SENSOR_0020,2025-12-23 01:00:00,36.0,Cloudy
SENSOR_0015,2025-12-29 03:00:00,21.04,Cloudy
SENSOR_0025,2026-01-04 23:00:00,85.39,Cloudy
SENSOR_0023,2026-01-01 17:00:00,24.31,Rainy
SENSOR_0046,2026-01-03 10:00:00,79.2,Cloudy
SENSOR_0008,2025-12-16 11:00:00,,Cold
SENSOR_0026,2025-12-16 05:00:00,107.28015470710629,Rainy
SENSOR_0012,2025-12-24 15:00:00,16.73,Rainy
SENSOR_0018,2025-12-13 05:00:00,116.67,Rainy
SENSOR_0043,2025-12-31 23:00:00,412.27,Hot
SENSOR_0015,2025-12-20 04:00:00,31.96,Rainy
SENSOR_0043,2025-12-21 06:00:00,68.99,Cloudy
SENSOR_0009,2025-12-19 19:00:00,9.8,Cold
SENSOR_0023,2025-12-30 04:00:00,462.71,Cloudy
SENSOR_0046,2026-01-04 13:00:00,103.2,Cloudy
SENSOR_0035,2025-12-13 19:00:00,25.15,Cloudy
SENSOR_0021,2026-01-04 23:00:00,97.98,Sunny
SENSOR_0034,2025-12-15 16:00:00,12.26,Rainy
SENSOR_0032,2025-12-26 22:00:00,115.25,Cold
SENSOR_0042,2026-01-06 05:00:00,39.77,Sunny
SENSOR_0015,2025-12-22 16:00:00,217.19937476281396,Sunny
SENSOR_0007,2025-12-29 19:00:00,176.84,Cold
SENSOR_0042,2025-12-13 19:00:00,,Sunny
SENSOR_0046,2025-12-22 11:00:00,91.86,Cold
SENSOR_0015,2025-12-14 12:00:00,6.22,Hot
SENSOR_0011,2025-12-14 13:00:00,16.86,Sunny
SENSOR_0019,2025-12-25 17:00:00,60.02,Rainy
SENSOR_0032,2026-01-01 16:00:00,51.56,Sunny
SENSOR_0031,2026-01-06 04:00:00,45.38,Cloudy
SENSOR_0007,2025-12-20 16:00:00,41.15,Cold
SENSOR_0004,2025-12-17 09:00:00,37.19,Sunny
SENSOR_0041,2026-01-08 02:00:00,422.37,Hot
SENSOR_0015,2025-12-12 00:00:00,45.25,Sunny
SENSOR_0035,2025-12-31 12:00:00,218.87,Rainy
SENSOR_0013,2025-12-12 10:00:00,4.88,Sunny
SENSOR_0031,2025-12-24 01:00:00,309.06,Sunny
SENSOR_0022,2026-01-03 20:00:00,364.69,Cold
SENSOR_0015,2026-01-02 14:00:00,98.81,Cold
SENSOR_0039,2025-12-25 14:00:00,142.43,Rainy
SENSOR_0002,2025-12-29 23:00:00,21.55,Sunny
SENSOR_0037,2026-01-01 05:00:00,1.54,Hot
SENSOR_0028,2025-12-25 06:00:00,10.56,Rainy
SENSOR_0021,2025-12-29 02:00:00,41.5,Rainy
SENSOR_0007,2025-12-11 22:00:00,88.55,Rainy
SENSOR_0004,2025-12-13 01:00:00,114.95,Sunny
SENSOR_0013,2025-12-11 16:00:00,24.85,Cold
SENSOR_0049,2025-12-21 21:00:00,33.31,Cold
SENSOR_0007,2025-12-22 02:00:00,102.95,Hot
SENSOR_0047,2025-12-26 18:00:00,289.38,Cold
SENSOR_0003,2026-01-03 01:00:00,10.92,Cloudy
SENSOR_0039,2026-01-07 12:00:00,32.43,Sunny
SENSOR_0041,2025-12-25 12:00:00,25.72,Hot
SENSOR_0003,2025-12-28 03:00:00,20.55,Sunny
SENSOR_0037,2026-01-03 08:00:00,481.24,Cold
SENSOR_0033,2025-12-23 19:00:00,104.88,Sunny
SENSOR_0001,2025-12-13 13:00:00,21.75,Sunny
SENSOR_0016,2025-12-27 16:00:00,135.07,Cold
SENSOR_0011,2025-12-28 08:00:00,141.85,Cold
SENSOR_0015,2025-12-24 01:00:00,442.85,Cloudy
SENSOR_0008,2025-12-15 03:00:00,111.95,Hot
SENSOR_0028,2025-12-23 11:00:00,33.49,Cold
SENSOR_0047,2025-12-13 14:00:00,20.81,Hot
SENSOR_0012,2025-12-14 16:00:00,413.99,Rainy
SENSOR_0030,2025-12-31 12:00:00,27.78,Cloudy
SENSOR_0006,2025-12-09 21:00:00,97.35,Rainy
SENSOR_0015,2026-01-07 03:00:00,371.94,Cold
SENSOR_0013,2025-12-21 16:00:00,26.02,Cloudy
SENSOR_0005,2026-01-08 10:00:00,64.29,Sunny
SENSOR_0050,2025-12-20 15:00:00,7.87,Cold
SENSOR_0015,2026-01-01 19:00:00,94.7,Cold
SENSOR_0042,2025-12-13 23:00:00,83.7,Rainy
SENSOR_0001,2025-12-24 14:00:00,75.83,Cold
SENSOR_0034,2025-12-15 08:00:00,21.56,Sunny
SENSOR_0027,2025-12-10 04:00:00,37.1,Cold
SENSOR_0009,2025-12-26 00:00:00,57.71,Cold
SENSOR_0019,2026-01-04 13:00:00,9.41,Cloudy
SENSOR_0001,2025-12-20 16:00:00,83.77,Rainy
SENSOR_0027,2025-12-20 19:00:00,23.07,Cold
SENSOR_0050,2025-12-21 19:00:00,40.77,Cold
SENSOR_0034,2026-01-06 17:00:00,36.78,Sunny
SENSOR_0026,2025-12-30 18:00:00,16.24,Cold
SENSOR_0013,2025-12-15 11:00:00,117.99,Cloudy
SENSOR_0025,2025-12-26 22:00:00,1.0,Hot
SENSOR_0045,2026-01-03 04:00:00,8.13,Cold
SENSOR_0018,2025-12-19 19:00:00,172.91,Hot
SENSOR_0009,2026-01-02 04:00:00,60.08,Cold
SENSOR_0024,2026-01-05 12:00:00,15.85,Cloudy
SENSOR_0004,2025-12-19 07:00:00,56.73,Cloudy
SENSOR_0036,2026-01-04 18:00:00,98.63,Sunny
SENSOR_0008,2025-12-26 13:00:00,141.53,Hot
SENSOR_0021,2025-12-14 06:00:00,259.02,Sunny
SENSOR_0011,2026-01-08 01:00:00,106.15,Cloudy
SENSOR_0005,2025-12-17 13:00:00,153.47,Rainy
SENSOR_0029,2025-12-11 01:00:00,64.22,Cloudy
SENSOR_0048,2025-12-13 22:00:00,31.59,Rainy
SENSOR_0012,2025-12-17 05:00:00,75.95,Sunny
SENSOR_0047,2026-01-03 02:00:00,32.64,Cloudy
SENSOR_0050,2025-12-12 00:00:00,40.46,Cloudy
SENSOR_0012,2025-12-13 07:00:00,108.89,Hot
SENSOR_0002,2025-12-16 23:00:00,74.82,Sunny
SENSOR_0022,2026-01-08 10:00:00,36.52,Sunny
SENSOR_0012,2025-12-17 15:00:00,72.69,Sunny
SENSOR_0041,2025-12-23 22:00:00,52.21,Hot
SENSOR_0018,2025-12-20 11:00:00,42.93,Hot
SENSOR_0029,2026-01-08 00:00:00,36.3,Cold
SENSOR_0036,2026-01-05 08:00:00,22.07,Hot
SENSOR_0015,2025-12-23 22:00:00,79.36,Rainy
SENSOR_0038,2025-12-27 11:00:00,32.26,Sunny
SENSOR_0007,2026-01-02 06:00:00,3.41,Cloudy
SENSOR_0047,2025-12-23 17:00:00,301.8,Cloudy
SENSOR_0021,2025-12-23 05:00:00,67.2,Hot
SENSOR_0002,2026-01-05 14:00:00,405.55,Sunny
SENSOR_0041,2025-12-11 23:00:00,31.43092032528747,Cloudy
SENSOR_0045,2025-12-15 02:00:00,38.26,Hot
SENSOR_0030,2025-12-31 03:00:00,92.89,Cold
SENSOR_0050,2026-01-01 17:00:00,5.96,Rainy
SENSOR_0045,2025-12-20 01:00:00,259.67,Rainy
SENSOR_0006,2026-01-06 16:00:00,22.79,Cold
SENSOR_0020,2025-12-29 20:00:00,216.17,Rainy
SENSOR_0041,2025-12-27 16:00:00,93.6,Cloudy
SENSOR_0026,2025-12-27 22:00:00,363.36,Rainy
SENSOR_0043,2025-12-30 13:00:00,31.51,Hot
SENSOR_0001,2025-12-22 02:00:00,15.17,Cloudy
SENSOR_0016,2025-12-19 23:00:00,32.84,Cloudy
SENSOR_0050,2025-12-17 22:00:00,88.2,Sunny
SENSOR_0034,2025-12-26 16:00:00,62.14,Hot
SENSOR_0046,2025-12-23 06:00:00,102.52,Cloudy
SENSOR_0050,2025-12-29 18:00:00,88.92,Cloudy
SENSOR_0027,2025-12-19 19:00:00,29.78,Sunny
SENSOR_0018,2025-12-26 16:00:00,58.61,Sunny
SENSOR_0009,2025-12-11 10:00:00,485.86,Sunny
SENSOR_0003,2026-01-04 00:00:00,204.93,Cold
SENSOR_0019,2025-12-27 00:00:00,54.93,Cold
SENSOR_0036,2025-12-29 05:00:00,96.99,Cold
SENSOR_0013,2025-12-28 00:00:00,156.7,Hot
SENSOR_0012,2025-12-28 09:00:00,14.43,Cloudy
SENSOR_0031,2025-12-11 17:00:00,48.46,Cloudy
SENSOR_0046,2025-12-19 18:00:00,14.22,Rainy
SENSOR_0045,2026-01-05 10:00:00,82.97,Rainy
SENSOR_0025,2025-12-11 22:00:00,42.65,Hot
SENSOR_0001,2026-01-03 05:00:00,82.69,Sunny
SENSOR_0035,2026-01-06 22:00:00,32.31,Hot
SENSOR_0010,2025-12-26 20:00:00,58.51,Cloudy
SENSOR_0003,2025-12-10 22:00:00,6.99,Hot
SENSOR_0020,2025-12-20 22:00:00,20.18,Cold
SENSOR_0015,2025-12-27 22:00:00,428.47,Cloudy
SENSOR_0021,2025-12-27 22:00:00,4.16,Cloudy
SENSOR_0035,2025-12-24 09:00:00,58.32,Sunny
SENSOR_0010,2025-12-29 12:00:00,39.6,Hot
SENSOR_0001,2026-01-06 08:00:00,212.0,Hot
SENSOR_0046,2025-12-31 04:00:00,65.61,Cold
SENSOR_0035,2025-12-17 04:00:00,15.6,Rainy
SENSOR_0050,2025-12-15 03:00:00,96.05,Sunny
SENSOR_0032,2025-12-31 12:00:00,430.0,Cloudy
SENSOR_0005,2025-12-15 19:00:00,412.75,Hot
SENSOR_0042,2025-12-26 15:00:00,43.61,Hot
SENSOR_0013,2025-12-30 00:00:00,118.08,Sunny
SENSOR_0010,2025-12-11 07:00:00,71.37,Hot
SENSOR_0011,2025-12-28 14:00:00,23.44,Rainy
SENSOR_0046,2025-12-16 19:00:00,330.5,Sunny
SENSOR_0005,2025-12-25 09:00:00,,Rainy
SENSOR_0045,2026-01-05 20:00:00,5.29,Cloudy
SENSOR_0016,2025-12-23 21:00:00,603.1275784767274,Hot
SENSOR_0034,2025-12-22 15:00:00,0.41,Cloudy
SENSOR_0032,2025-12-29 18:00:00,77.7,Hot
SENSOR_0009,2025-12-20 14:00:00,,Cold
SENSOR_0030,2025-12-25 12:00:00,717.4025343559788,Cold
SENSOR_0017,2025-12-25 05:00:00,67.11,Cloudy
SENSOR_0016,2025-12-23 22:00:00,45.44,Sunny
SENSOR_0002,2025-12-17 01:00:00,478.76,Cold
SENSOR_0044,2026-01-06 13:00:00,31.37,Cold
SENSOR_0017,2025-12-20 03:00:00,18.28,Cloudy
SENSOR_0036,2026-01-08 15:00:00,90.16,Hot
SENSOR_0004,2026-01-01 05:00:00,0.4,Sunny
SENSOR_0036,2025-12-26 07:00:00,148.54,Rainy
SENSOR_0038,2025-12-24 00:00:00,5.71,Rainy
SENSOR_0008,2025-12-17 06:00:00,16.78,Rainy
SENSOR_0042,2025-12-15 06:00:00,79.84,Rainy
SENSOR_0038,2025-12-23 09:00:00,81.45,Cold
SENSOR_0031,2025-12-15 03:00:00,24.2,Cloudy
SENSOR_0036,2025-12-27 15:00:00,361.36,Cold
SENSOR_0036,2025-12-27 02:00:00,3.32,Hot
SENSOR_0007,2025-12-28 14:00:00,50.63,Cold
SENSOR_0017,2025-12-24 23:00:00,351.54,Sunny
SENSOR_0039,2026-01-07 13:00:00,87.11,Rainy
SENSOR_0015,2026-01-07 10:00:00,372.4,Cloudy
SENSOR_0027,2025-12-11 20:00:00,83.67,Hot
SENSOR_0013,2025-12-20 01:00:00,18.88,Rainy
SENSOR_0017,2025-12-24 13:00:00,36.31,Cold
SENSOR_0010,2025-12-15 15:00:00,112.55,Hot
SENSOR_0021,2025-12-13 18:00:00,33.7,Rainy
SENSOR_0042,2025-12-13 22:00:00,126.06,Sunny
SENSOR_0004,2025-12-18 06:00:00,47.39,Sunny
SENSOR_0029,2025-12-28 18:00:00,333.58,Sunny
SENSOR_0015,2025-12-27 06:00:00,27.07,Cold
SENSOR_0028,2025-12-10 17:00:00,95.3,Sunny
SENSOR_0033,2025-12-26 14:00:00,74.64,Cold
SENSOR_0013,2026-01-08 13:00:00,125.2,Hot
SENSOR_0020,2025-12-19 05:00:00,35.04,Sunny
SENSOR_0002,2025-12-23 14:00:00,85.8,Sunny
SENSOR_0015,2026-01-06 16:00:00,79.56,Hot
SENSOR_0021,2025-12-25 09:00:00,,Cloudy
SENSOR_0027,2025-12-15 10:00:00,18.87,Cold
SENSOR_0035,2025-12-25 01:00:00,53.58,Rainy
SENSOR_0017,2025-12-28 10:00:00,85.41,Sunny
SENSOR_0034,2025-12-13 13:00:00,17.03,Sunny
SENSOR_0021,2026-01-08 14:00:00,69.75,Hot
SENSOR_0035,2025-12-23 04:00:00,106.24,Rainy
SENSOR_0021,2025-12-27 15:00:00,258.3,Hot
SENSOR_0006,2025-12-29 11:00:00,41.6,Hot
SENSOR_0045,2025-12-11 04:00:00,65.56,Hot
SENSOR_0030,2026-01-03 22:00:00,,Cloudy
SENSOR_0001,2025-12-30 15:00:00,6.57,Cloudy
SENSOR_0008,2025-12-13 10:00:00,57.12,Cloudy
SENSOR_0036,2025-12-16 14:00:00,20.09,Hot
SENSOR_0048,2025-12-11 15:00:00,19.73,Sunny
SENSOR_0042,2025-12-14 10:00:00,17.49,Cloudy
SENSOR_0034,2026-01-06 14:00:00,38.62,Sunny
SENSOR_0029,2025-12-27 18:00:00,56.49,Cloudy
SENSOR_0043,2026-01-04 07:00:00,,Cold
SENSOR_0005,2025-12-29 02:00:00,35.51,Cold
SENSOR_0044,2025-12-09 19:00:00,,Sunny
SENSOR_0019,2026-01-01 16:00:00,26.5,Hot
SENSOR_0036,2025-12-17 06:00:00,44.13,Hot
SENSOR_0043,2025-12-19 11:00:00,85.7,Cold
SENSOR_0002,2025-12-14 07:00:00,81.03,Sunny
SENSOR_0020,2026-01-04 01:00:00,44.52,Cloudy
SENSOR_0026,2026-01-03 17:00:00,30.94,Hot
SENSOR_0037,2025-12-31 20:00:00,,Hot
SENSOR_0049,2025-12-24 12:00:00,,Hot
SENSOR_0038,2026-01-03 18:00:00,260.21,Hot
SENSOR_0030,2025-12-18 18:00:00,465.93,Cold
SENSOR_0040,2026-01-07 06:00:00,93.47,Cloudy
SENSOR_0012,2026-01-04 11:00:00,30.93,Sunny
SENSOR_0015,2025-12-22 12:00:00,30.48,Rainy
SENSOR_0039,2025-12-24 23:00:00,,Cold
SENSOR_0027,2025-12-18 08:00:00,21.1,Rainy
SENSOR_0035,2025-12-27 04:00:00,35.29,Cloudy
SENSOR_0019,2025-12-25 21:00:00,195.96,Sunny
SENSOR_0037,2025-12-28 12:00:00,469.94,Rainy
SENSOR_0018,2025-12-17 21:00:00,296.46,Hot
SENSOR_0025,2025-12-25 13:00:00,99.57,Sunny
SENSOR_0039,2025-12-29 17:00:00,63.58,Rainy
SENSOR_0044,2025-12-13 11:00:00,61.1,Cloudy
SENSOR_0029,2025-12-22 02:00:00,42.37,Cloudy
SENSOR_0018,2026-01-08 16:00:00,74.25,Rainy
SENSOR_0031,2025-12-29 04:00:00,245.8,Sunny
SENSOR_0035,2025-12-10 08:00:00,28.71,Cold
SENSOR_0037,2025-12-12 04:00:00,39.77,Cold
SENSOR_0018,2025-12-11 02:00:00,187.26,Rainy
SENSOR_0025,2025-12-31 10:00:00,10.7,Cloudy
SENSOR_0004,2026-01-04 04:00:00,77.07,Sunny
SENSOR_0031,2025-12-19 01:00:00,5.75,Sunny
SENSOR_0024,2025-12-28 10:00:00,133.41499952131988,Rainy
SENSOR_0032,2025-12-30 09:00:00,93.47,Rainy
SENSOR_0046,2026-01-08 09:00:00,88.97,Sunny
SENSOR_0028,2025-12-21 18:00:00,326.19,Rainy
SENSOR_0023,2026-01-06 13:00:00,65.33,Rainy
SENSOR_0018,2026-01-04 01:00:00,11.68,Hot
SENSOR_0035,2025-12-30 18:00:00,30.309564703647855,Cold
SENSOR_0013,2026-01-06 08:00:00,6.81,Rainy
SENSOR_0025,2026-01-03 01:00:00,23.92,Rainy
SENSOR_0008,2026-01-05 15:00:00,96.91,Sunny
SENSOR_0044,2026-01-06 05:00:00,46.05,Rainy
SENSOR_0003,2025-12-14 21:00:00,242.79,Cold
SENSOR_0047,2026-01-06 05:00:00,42.74,Rainy
SENSOR_0026,2025-12-18 06:00:00,90.38,Cloudy
SENSOR_0017,2025-12-30 03:00:00,106.73,Cold
SENSOR_0032,2025-12-16 02:00:00,7.95,Cold
SENSOR_0049,2025-12-13 01:00:00,47.65,Rainy
SENSOR_0025,2025-12-19 13:00:00,,Sunny
SENSOR_0042,2025-12-23 21:00:00,75.25986912103772,Sunny
SENSOR_0028,2026-01-03 23:00:00,150.43,Rainy
SENSOR_0003,2025-12-10 06:00:00,106.61,Cold
SENSOR_0036,2025-12-13 09:00:00,93.13,Sunny
SENSOR_0037,2025-12-29 10:00:00,,Cold
SENSOR_0013,2025-12-27 12:00:00,80.59,Rainy
SENSOR_0037,2025-12-19 17:00:00,127.4,Rainy
SENSOR_0026,2025-12-27 04:00:00,385.67,Rainy
SENSOR_0011,2025-12-23 23:00:00,51.58,Cold
SENSOR_0020,2025-12-15 12:00:00,29.51,Sunny
SENSOR_0032,2025-12-11 12:00:00,53.71,Rainy
SENSOR_0048,2025-12-28 08:00:00,87.76,Rainy
SENSOR_0010,2025-12-14 10:00:00,44.02,Sunny
SENSOR_0033,2025-12-30 16:00:00,91.12,Rainy
SENSOR_0009,2025-12-24 06:00:00,27.39,Sunny
SENSOR_0033,2025-12-31 21:00:00,34.86,Cold
SENSOR_0047,2025-12-24 14:00:00,365.52,Hot
SENSOR_0043,2025-12-22 19:00:00,446.79,Hot
SENSOR_0049,2025-12-25 22:00:00,33.89,Sunny
SENSOR_0031,2025-12-24 00:00:00,93.22,Hot
SENSOR_0035,2025-12-25 08:00:00,43.93,Cold
SENSOR_0048,2026-01-07 01:00:00,79.68,Sunny
SENSOR_0016,2025-12-26 12:00:00,38.15,Cold
SENSOR_0017,2025-12-30 00:00:00,346.77,Cloudy
SENSOR_0034,2025-12-16 15:00:00,74.55,Cloudy
SENSOR_0015,2026-01-06 17:00:00,78.06,Cloudy
SENSOR_0012,2025-12-23 04:00:00,101.2,Hot
SENSOR_0035,2026-01-06 12:00:00,324.2,Sunny
SENSOR_0008,2025-12-12 01:00:00,75.61,Hot
SENSOR_0015,2026-01-03 17:00:00,95.66,Hot
SENSOR_0038,2026-01-07 05:00:00,55.1,Cloudy
SENSOR_0014,2025-12-16 21:00:00,281.02,Cold
SENSOR_0042,2025-12-21 08:00:00,22.1,Rainy
SENSOR_0017,2025-12-12 19:00:00,26.22,Cloudy
SENSOR_0004,2025-12-26 17:00:00,37.92,Sunny
SENSOR_0033,2025-12-11 15:00:00,23.03,Hot
SENSOR_0021,2025-12-14 15:00:00,8.91,Cloudy
SENSOR_0023,2025-12-19 17:00:00,267.69,Rainy
SENSOR_0037,2025-12-28 12:00:00,33.72,Sunny
SENSOR_0027,2025-12-19 09:00:00,8.32,Cloudy
